14240;9150;KPAE;LA;Erwinville;PORT ALLEN EDUCATIONAL BROADCASTING FOUNDATION;10000;30.535833;-91.414444
14318;9150;KPDE;TX;Eden;LA PROMESA FOUNDATION;22120;31.36722;-100.04694
14528;9150;KPLG;MT;Plains;Hi-Line Radio Fellowship, Inc.;1800;47.37269;-114.85956
14539;9150;K218FH;WA;Omak;Walla Walla University;3;48.44903;-119.30947
14544;9150;K218FH;WA;Omak;Walla Walla University;3;48.44903;-119.30947
14687;9150;KPRJ;ND;Jamestown;Prairie Public Broadcasting, Inc.;18500;46.77664;-98.52258
14972;9150;KQCI;TX;Freer;CENTRO CRISTIANO DE VIDA ETERNA;;;
15237;9150;KQMN;MN;Thief River Falls;Minnesota Public Radio;84000;47.97719;-96.60922
15518;9150;KQXI;WA;Granite Falls;CSN International, Inc.;1600;48.08622;-121.96514
15642;9150;KRCC;CO;Colorado Springs;The Colorado College;2100;38.745278;-104.861667
15930;9150;KRNE;NE;Merriman;Nebraska Educational Telecommunications Commission;100000;42.67719;-101.71042
16029;9150;KRQZ;CA;Lompoc;El Sembrador Ministries;;;
16131;9150;KRUX;NM;Las Cruces;Regents of New Mexico State  University;1900;32.28303;-106.74769
16141;9150;KRVH;CA;Rio Vista;River Delta Unified School District;;;
16149;9150;KRVP;TX;Falfurrias;La Voz De Dios Comunidad Cristiana, Inc.;650;27.29197;-98.13833
16493;9150;KSIV;MO;St. Louis;Community Broadcasting, Inc.;85000;38.57442;-90.32553
16692;9150;KSQM;WA;Sequim;Sequim Community Broadcasting;2050;48.08342;-123.26711
16724;9150;KSRS;OR;Roseburg;Southern Oregon University;2000;43.20594;-123.3645
16784;9150;KSUA;AK;Fairbanks;UNIVERSITY OF ALASKA;3000;64.85844;-147.83047
17111;9150;KTGP;CA;Susanville;Highland Baptist Church;;;
17548;9150;KTXK;TX;Texarkana;Texarkana College;100000;33.39261;-94.24575
17553;9150;KTXP;TX;Bushland;KANZA Society Inc. DBA High Plains Public Radio;1000;35.147500;-102.098889
17660;9150;KUBS;WA;Newport;KUBS - FM (Newport Consolidated School District #56-415);150;48.17822;-117.08408
17758;9150;K218AI;MT;Rattlesnake Valley;;250;46.86353;-113.98508
17800;9150;KUHC;TX;Stratford;Libertad En Cristo Ministries, Inc;180;36.330000;-102.070833
17956;9150;KUNC;CO;Greeley;Community Radio of Northern Colorado;36000;40.61747;-105.32803
17975;9150;KUNV;NV;Las Vegas;Board of Regents of the Nevada System of Higher Education;12000;35.94586;-115.04397
18086;9150;KUSC;CA;Los Angeles;University of Southern California;;;
18104;9150;KUSU;UT;Logan;Utah State University of Agricultural and Applied Science;90000;41.88631;-112.07217
18191;9150;KUWD;WY;Sundance;University of Wyoming;430;44.47636;-104.44883
18317;9150;KVAZ;OK;Henryetta;South Central Oklahoma Christian Broadcasting, Inc.;7800;35.54817;-95.97083
18491;9150;KVHR;TX;Van Horn;AMERICAN FAMILY ASSOCIATION;100;31.034;-104.85575
18916;9150;KVYA;CA;Cedarville;OpenSkyRadio;280;41.63683;-120.09214
19257;9150;KWLD;TX;Plainview;Wayland Baptist College;370;34.18728;-101.726
19539;9150;KWVZ;OR;Florence;University of Oregon;150;43.95706;-124.07511
20416;9150;KYDS;CA;Sacramento;SAN JUAN UNIFIED SCHOOL DISTRICT;410;38.60906;-121.36161
20450;9150;KYFA;TX;Ginger;Central Park Church of God;200;32.867500;-95.751111
20451;9150;KYFB;TX;Denison;Bible Broadcasting Network, Inc.;4500;33.70289;-96.56833
21053;9150;KZCF;CA;Atwater;Common Frequency, Inc.;;;
21359;9150;KZNZ;KS;Elkhart;KANZA Society Inc. DBA High Plains Public Radio;130;37.00036;-101.90869
21645;9150;KZYZ;CA;Willits;Mendocino County Public Broadcasting;1700;39.32625;-123.27056
22075;9150;WAPN;FL;Holly Hill;Public Radio Inc.;1800;29.251667;-81.048056
22226;9150;WAVI;MS;Oxford;AMERICAN FAMILY ASSOCIATION;8130;34.199167;-89.819167
22477;9150;WBEZ;IL;Chicago;Chicago Public Media, Inc.;5700;41.898889;-87.623056
22486;9150;WBFI;KY;Mcdaniels;Bethel Fellowship, Inc.;5000;37.601667;-86.370278
22560;9150;WBIE;OH;Delphos;AMERICAN FAMILY ASSOCIATION;5500;40.946667;-84.256667
22568;9150;WBIM;MA;Bridgewater;Bridgewater State University;180;41.98758;-70.97197
22584;9150;WBJC;MD;Baltimore;BALTIMORE CITY COMMUNITY COLLEGE;50000;39.386389;-76.731111
22585;9150;WBJD;NC;Atlantic Beach;Craven Community College;85000;34.759444;-76.854444
23109;9150;WCDH;PA;Shenandoah;Family Life Ministries, Inc.;1200;40.84953;-76.11492
23234;9150;WCIC;IL;Pekin;UNIVERSITY OF NORTHWESTERN - ST. PAUL;47000;40.55781;-89.56789
23236;9150;WCIE;FL;New Port Richey;Radio Training Network Inc;75000;28.182222;-82.768333
23363;9150;WCNB;IN;Dayton;Community Radio Partners;4200;40.27953;-86.58747
23594;9150;WCVY;RI;Coventry;Coventry Public Schools;6000;41.68481;-71.59033
23736;9150;WDBK;NJ;Blackwood;Camden County College;100;39.785000;-75.038611
24421;9150;WEBT;AL;Langdale;Langdale Educational Broadcasting Foundation;380;32.804167;-85.178611
24436;9150;WECI;IN;Richmond;WECI;;;
24712;9150;WEMY;WI;Green Bay;THE FAMILY RADIO NETWORK, INC.;710;44.35889;-87.98539
25254;9150;WFHU;TN;Henderson;Freed-Hardeman University;10500;35.461111;-88.680833
25380;9150;WFMQ;TN;Lebanon;Community Broadcasting, Inc.;500;36.203611;-86.300278
25536;9150;WFSQ;FL;Tallahassee;Florida State University;86000;30.358611;-84.610556
25641;9150;WFWR;IN;Attica;Fountain Warren Community Radio Corp;165;40.279722;-87.247222
26038;9150;WGLY;VT;Bolton;Christian Ministries, Inc.;1000;44.364722;-72.931111
26039;9150;WGLZ;WV;West Liberty;West Liberty University;;;
26125;9150;WGPH;GA;Vidalia;Augusta Radio Fellowship Institute, Inc.;31000;32.232778;-82.480833
26174;9150;WGRE;IN;Greencastle;DePauw University;800;39.638611;-86.863611
26188;9150;WGRS;CT;Guilford;Town of Monroe, CT;2800;41.28861;-72.65828
26241;9150;WGTT;FL;Emeralda;Bible Clarity;1100;28.952222;-81.791389
26312;9150;WGWM;ME;Trevett;Barters Island Baptist Church;;;
26457;9150;WHCB;TN;Bristol;Appalachian Educational Communication Corporation;1500;36.434167;-82.134167
26640;9150;XHJC;BC;;;;;
26666;9150;WHKC;OH;Columbus;Christian Broadcasting Services, Inc.;15000;39.937222;-83.021111
27132;9150;WICA;MI;Traverse City;Interlochen Arts Group;4000;44.75611;-85.67842
27797;9150;WJBP;TN;Red Bank;Intentional Life Media;11000;34.94369;-85.30022
27832;9150;WJCY;IN;Cicero;Calvary Radio Network, Inc.;;;
27930;9150;WJGS;GA;Norwood;Joy Christian Ministries;3000;33.50397;-82.77011
27956;9150;WJHS;IN;Columbia City;WJHS;2650;41.167778;-85.494722
28059;9150;WJLR;IN;Seymour;K-LOVE, Inc.;30000;38.82228;-85.79386
28127;9150;WJOH;MI;Raco;Michigan Community Radio;5500;46.391111;-84.464444
28328;9150;WJWA;IN;Evansville;HOPE MEDIA GROUP;6100;37.973333;-87.530000
28394;9150;WJYO;FL;Fort Myers;Airwaves for Jesus, Inc.;3000;26.505000;-81.852222
28495;9150;WKCL;SC;Ladson;Chapel Of The Holy Spirit Bible School;100000;33.006667;-80.088056
28631;9150;WKHR;OH;Bainbridge;Kenston Local School District;750;41.463611;-81.293889
29016;9150;WKWM;FL;Marathon;The School Board of Miami-Dade County, Florida;;;
29280;9150;WLGQ;AL;Gadsden;K-LOVE, Inc.;6300;34.074722;-86.019722
29312;9150;WLHW;IL;Casey;American Hope Communications, Inc.;6000;39.30392;-87.97086
29560;9150;WLRK;MS;La Grange;K-LOVE, Inc.;;;
29645;9150;WLUR;VA;Lexington;Washington and Lee University;;;
29928;9150;WMFO;MA;Medford;Tufts University;;;
29968;9150;WMHC;MA;South Hadley;Trustees of Mount Holyoke College/Class 1, non-commercial ra;100;42.25342;-72.57731
29988;9150;WMHW;MI;Mount Pleasant;Central Michigan University;9100;43.57586;-84.77472
29996;9150;WMIE;FL;Cocoa;National Christian Network, Inc;20000;28.355833;-80.746389
30083;9150;WMLN;MA;Milton;CURRY COLLEGE;170;42.24122;-71.11394
30139;9150;WGRS;CT;Guilford;Town of Monroe, CT;2800;41.28861;-72.65828
30677;9150;WNIQ;IL;Sterling;Northern Illinois University;2400;41.89781;-89.60567
30684;9150;WNIQ;IL;Sterling;Northern Illinois University;2400;41.89781;-89.60567
30839;9150;KPLG;MT;Plains;Hi-Line Radio Fellowship, Inc.;1800;47.37269;-114.85956
30927;9150;WNRZ;TN;Dickson;Community Broadcasting, Inc.;;;
31088;9150;WNYE;NY;New York;New York City Department of Information Technology and Telecommunications;2000;40.75622;-73.98625
31164;9150;WOBC;OH;Oberlin;OBERLIN COLLEGE BROADCASTING, INC.;1000;41.293889;-82.222222
31511;9150;WOOL;VT;Bellows Falls;Great Falls Community Broadcasting Company;550;43.13728;-72.43258
31619;9150;WOSP;OH;Portsmouth;The Ohio State University;110;38.76172;-83.06128
31832;9150;WPAU;PA;Palmyra Township;Northeastern Pennsylvania Educational Television Association;400;41.41203;-75.16378
32033;9150;WPIN;VA;Dublin;Positive Alternative Radio Inc.;;;
32068;9150;WPJW;WV;Hurricane;Positive Alternative Radio Inc.;3000;38.444722;-82.015000
32264;9150;WPRK;FL;Winter Park;Rollins College;1300;28.591111;-81.348889
32285;9150;WPSF;FL;Clewiston;Call Communications Group, Inc.;1200;26.71;-80.89978
32300;9150;WPSU;PA;State College;The Pennsylvania State University;1700;40.91978;-77.97417
33192;9150;WRBC;ME;Lewiston;President and Trustees of Bates College;120;44.10506;-70.20836
33303;9150;WRFJ;SC;Fort Mill;Radio Training Network Inc;;;
33313;9150;WRFT;IN;Indianapolis;Franklin Township Community School Corporation;130;39.67586;-86.01553
33460;9150;WLRK;MS;La Grange;K-LOVE, Inc.;;;
33562;9150;WRPI;NY;Troy;WRPI-FM;10000;42.68728;-73.70567
33638;9150;WRSG;WV;Middlebourne;Tyler County Board of Education;900;39.516389;-80.900000
33925;9150;WSDH;MA;Sandwich;Sandwich Public Schools;310;41.73508;-70.45917
34090;9150;WSJQ;RI;Pascoag;Horizon Christian Fellowship;10300;41.97483;-71.62867
34279;9150;WSQX;NY;Binghamton;WSKG Public Telecommunications Council;3500;42.13172;-75.93186
34295;9150;WSRN;PA;Swarthmore;Swarthmore College;110;39.90511;-75.35406
34339;9150;WSTF;AL;Andalusia;Faith Broadcasting, Inc.;20500;31.438889;-86.513333
34549;9150;WTBH;FL;Chiefland;Long Pond Baptist Church;3000;29.459722;-82.898056
34550;9150;WTBI;SC;Greenville;Tabernacle Baptist Church / schools;22500;34.830833;-82.448611
34839;9150;WTML;TN;Tullahoma;HOPE MEDIA GROUP;;;
35047;9150;WTUL;LA;New Orleans;Tulane Educational Fund;1500;29.938333;-90.118611
35146;9150;WTYG;FL;Sparr;Central Baptist Church of Ocala Inc.;100;29.339167;-82.102778
35203;9150;WUAL;AL;Tuscaloosa;The Board of Trustees of The University of Alabama;100000;33.094444;-87.413056
35509;9150;WUMF;ME;Farmington;University of Maine System;100;44.66814;-70.14611
35515;9150;WUML;MA;Lowell;University of Massachusetts;1400;42.65203;-71.32033
35529;9150;WUMZ;MA;Gloucester;University of Massachusetts;100;42.61147;-70.66728
35532;9150;WUNC;NC;Chapel Hill;WUNC Public Radio, LLC;100000;35.866389;-79.166667
35605;9150;WUPX;MI;Marquette;Board of Trustees, Northern Michigan University;1700;46.51439;-87.48542
35889;9150;WVAV;MI;Vicksburg;Holy Family Radio;20000;42.020278;-85.410278
35932;9150;WVCM;MI;Iron Mountain;VCY America Inc;500;45.820833;-88.040278
35939;9150;WVCT;KY;Keavy;Victory Training School Corporation;2400;36.983611;-84.133611
36046;9150;WVGW;WV;Rock Cave;Araiza Revival Ministries, Inc.;8700;38.811944;-80.326111
36052;9150;WVHC;NY;Herkimer;Herkimer County Community College;;43.03283;-75.00819
36201;9150;WVMV;MI;China Township;Smile FM;1050;42.661667;-82.590000
36240;9150;WVOI;FL;Everglades City;BOKEV MEDIA INCORPORATED;;;
36669;9150;WWEV;GA;Cumming;RLN Global, Inc.;8900;34.23703;-84.15989
36843;9150;WWLN;ME;Lincoln;Christian Education Center;12000;45.344722;-68.508333
37832;9150;WXXO;NY;Rochester;WXXI Public Broadcasting Council;45000;43.13533;-77.58389
37966;9150;WYCS;VA;Yorktown;David Ingles Ministries Church Inc.;13500;37.209444;-76.543056
38882;9150;WZLY;MA;Wellesley;Wellesley College;7;42.29314;-71.30533
41353;9150;KAFH;MT;Great Falls;AMERICAN FAMILY ASSOCIATION;13000;47.53244;-111.27803
41424;9150;KAIA;MO;La Mirada;K-LOVE, Inc.;;;
42093;9150;KSIV;MO;St. Louis;Community Broadcasting, Inc.;85000;38.57442;-90.32553
42101;9150;KSJD;CO;Cortez;Community Radio Project;;;
42119;9150;KSJV;CA;Fresno;RADIO BILINGUE INC;;;
42203;9150;KSNB;KS;Norton;AMERICAN FAMILY ASSOCIATION;250;39.7975;-99.89178
42220;9150;KSNS;KS;Medicine Lodge;Florida Public Radio Inc;96000;37.23392;-98.66564
42632;9150;WEMY;WI;Green Bay;THE FAMILY RADIO NETWORK, INC.;710;44.35889;-87.98539
42784;9150;WKKM;MI;Speaker Township;Smile FM;;;
42963;9150;WKRJ;OH;New Philadelphia;Kent State University;;;
43000;9150;WKRJ;OH;New Philadelphia;Kent State University;;;
45570;9150;CBC1;?;;;;;
45571;9150;CBC2;?;;;;;
45572;9150;CBCF1;?;;;;;
45573;9150;CBCF2;?;;;;;
51463;9150;CIXU;NT;;;;;
51591;9150;CJCN;BC;Surrey;;1000;49.14872;-122.89325
52170;9150;CKBT;ON;;;;;
52275;9150;CKBT;ON;;;;;
52543;9150;CKLQ;MB;;;;;
52652;9150;CKPR;ON;;;;;
52869;9150;CKXR;BC;;;;;
52876;9150;CKXY;AB;;;;;
53506;9150;K218EA;IA;Ottumwa;Radio By Grace,  Inc.;;;
53519;9150;W218CY;MI;Manistee;Radio By Grace,  Inc.;;;
53529;9150;K218AZ;OR;The Dalles;;10;45.68122;-120.9095
53553;9150;W218CP;OH;Wooster;;;;
53556;9150;K218CB;UT;Price;;;39.75633;-110.99014
53558;9150;K218FM;OK;Shattuck;Great Plains Christian Radio, Inc.;;;
53575;9150;K218CU;WA;Delphi;Iglesia Pentecostal Vispera Del Fin;10;46.97258;-123.13931
53595;9150;K218EX;OR;Klamath Falls;;;;
53616;9150;K218EU;CA;North San Juan;;10;39.38906;-121.17744
53643;9150;K218AK;NM;Artesia;VCY America Inc;;;
53651;9150;K218AI;MT;Rattlesnake Valley;;250;46.86353;-113.98508
53718;9150;K218EJ;TX;Houston;;;;
53722;9150;K218AJ;UT;Monroe, Etc.;;;38.54192;-112.07325
53774;9150;K218DB;CO;Vilas;;250;37.40031;-102.61936
53791;9150;W218BN;PA;Mansfield;Family Worship Center Church, Inc.;10;41.83008;-77.02303
53798;9150;W207CH;GA;Blue Ridge;;10;34.90617;-84.36992
53813;9150;K218BS;TX;Booker;Great Plains Christian Radio, Inc.;;;
53824;9150;K218ES;WY;Greybull;;84;44.81772;-107.90314
53825;9150;W218AP;PA;Titusville;Public Broadcasting of Northwest PA;13;41.60089;-79.65781
53828;9150;K218DF;WA;Cle Elum;;;;
53829;9150;K218DC;MO;Springfield;Family Worship Center Church, Inc.;100;37.16339;-93.33742
53837;9150;K218BP;CO;Parachute;;;39.44275;-107.967
53838;9150;K218DL;NE;Scottsbluff;;23;41.83914;-103.83189
53840;9150;K218CN;MT;Choteau;Hi-Line Radio Fellowship, Inc.;;47.75578;-112.16194
53865;9150;K218DY;CO;Holyoke;Tri-State Broadcasting Association, Inc.;203;40.51028;-102.35964
53867;9150;K218BE;CO;Ouray;Public Broadcasting of Colorado, Inc.;;;
53929;9150;K218BU;MO;Memphis;AMERICAN FAMILY ASSOCIATION;250;40.49975;-92.16603
53931;9150;K218EN;CA;Santa Rosa;ONE MINISTRIES, INC.;;;
53940;9150;K218FA;ID;Salmon;Hi-Line Radio Fellowship, Inc.;80;45.18353;-113.87144
53959;9150;K218CX;WA;Yakima;;11;46.63458;-120.40644
53986;9150;K218CZ;CA;Coarsegold;Pacific Cascade Communications Corporation;;37.31244;-119.67125
53990;9150;K218DN;MT;Bozeman;;;45.63742;-111.26772
54005;9150;K218BA;OR;John Day;;;;
54008;9150;K218FH;WA;Omak;Walla Walla University;3;48.44903;-119.30947
54036;9150;K218DU;CA;Ridgecrest;;;35.62494;-117.72228
54046;9150;K218EV;NV;Battle Mountain;;;40.5585;-116.69786
54103;9150;K218DK;MN;Bloomington;Minnesota Iowa Christian Broadcasting Inc;;;
54110;9150;K218CE;IA;Marshalltown;;;42.0225;-92.99936
54124;9150;W218CU;MI;;;;;
54128;9150;K218DS;CA;North Blythe;Advance Ministries, Inc.;37;33.63419;-114.59911
54139;9150;K218FG;CO;Basalt;;25;39.35275;-107.09311
54173;9150;K218DP;OR;Cave Junction;;;42.25844;-123.66311
54186;9150;K218EZ;ID;Pocatello;;90;42.86269;-112.51831
54224;9150;K218EM;UT;Heber City;;;40.56244;-111.47572
54228;9150;K218CT;UT;Vernal;;92;40.41356;-109.59289
54236;9150;K218AE;OR;Cottage Grove;Lane Community College;75;43.77706;-123.04369
54238;9150;K218ER;OK;Berlin;;;35.45033;-99.46064
54240;9150;K218EB;TX;Greenville;;250;33.12344;-96.09664
54243;9150;W218BX;SC;Bluffton;;13;32.22686;-80.84789
54250;9150;W218BW;NC;Lenoir;;;;
54256;9150;K218AH;OR;Gold Beach;Southern Oregon University;47;42.43453;-124.42119
54268;9150;K218FL;WA;Spokane;;;;
54274;9150;K218DE;AR;Jonesboro;;;35.90731;-90.694
54278;9150;K218EF;NM;Truth Or Consequence;Advance Ministries, Inc.;10;32.96978;-107.22583
54302;9150;K218EY;LA;Morgan City;Family Worship Center Church, Inc.;;;
54315;9150;W218CC;WI;Wausau;VCY America Inc;;;
54339;9150;K218FI;TX;Clarendon;Top O Texas Educational Broadcasting Foundation;250;34.93558;-100.88986
54347;9150;K218AO;NV;Hawthorne;;;38.45697;-118.76453
54348;9150;W218AB;NC;Sylva;Western North Carolina Public Radio, Inc.;;;
54352;9150;W218CM;KY;Glasgow;;;;
54366;9150;K212EF;NM;;;;;
54370;9150;K218CP;CA;Santa Barbara;;10;34.46583;-119.67819
54382;9150;W218AY;MS;Laurel;;;;
54401;9150;K218CV;AZ;Springerville;;75;34.15642;-109.23842
54407;9150;K218FE;CO;Redstone;;20;39.23886;-107.21783
54415;9150;K218DR;KS;Bel Aire;;99;37.80028;-97.29756
54423;9150;W218BV;MS;Waynesboro;;13;31.68906;-88.70392
54441;9150;W218AV;CT;Warren;Town of Monroe, CT;250;41.73647;-73.354
54450;9150;W218CQ;VA;Accomac;;;;
54459;9150;W218BL;OH;Willard;;;;
54461;9150;W218CV;VA;Fredericksburg;;;38.27264;-77.49581
54464;9150;W218CW;FL;West Palm;Family Stations, Inc.;160;26.70756;-80.05142
54466;9150;K218CF;TX;New Braunfels;;;29.73078;-98.12028
54468;9150;K218DI;TX;Woodrow;Pensacola Christian College, Inc.;;;
54470;9150;K218BT;MT;Darby;Faith Communications Corp.;9;46.02603;-114.17842
54492;9150;K218FK;CA;Happy Camp;;;;
54521;9150;W218AT;WV;Union;West Virginia Educational Broadcasting Authority;;;
54638;9150;K218AG;OR;Oakridge;Lane Community College;;;
42;9170;XHPAV;VE;;;;;
4404;9170;KALW;CA;San Francisco;San Francisco Unified School District;1900;37.75464;-122.44664
4498;9170;KAPM;LA;Alexandria;AMERICAN FAMILY ASSOCIATION;1000;31.267778;-92.440000
4544;9170;KARG;OK;Poteau;AMERICAN FAMILY ASSOCIATION;2500;35.07147;-94.67994
4626;9170;KAUK;AK;Juneau;KTOO Public Media;;;
4698;9170;KAXE;MN;Grand Rapids;Northern Community Radio, Inc.;100000;47.254722;-93.434167
5061;9170;KBLD;WA;Kennewick;Calvary Chapel of Tri-Cities;;;
5119;9170;KBNJ;TX;Corpus Christi;World Radio Network, Inc.;5700;27.65586;-97.56556
5252;9170;KBSM;ID;Mccall;Idaho State Board of Education;;;
5262;9170;KBSW;ID;Twin Falls;Idaho State Board of Education;;;
5374;9170;KAXE;MN;Grand Rapids;Northern Community Radio, Inc.;100000;47.254722;-93.434167
5518;9170;KCCS;CO;Starkville;The Colorado College;370;36.99253;-104.47389
5644;9170;KCHO;CA;Chico;Chico State Enterprises;;;
5654;9170;KCHY;WY;Buffalo;Cedar Cove Broadcasting, Inc.;;;
5837;9170;KCOZ;MO;Point Lookout;College of the Ozarks;200;36.61089;-93.23992
6008;9170;KCVO;MO;Camdenton;UNIVERSITY OF NORTHWESTERN - ST. PAUL;10000;38.02031;-92.75767
6012;9170;KCVS;KS;Salina;VCY America Inc;11500;38.66611;-97.69197
6017;9170;KCVX;MO;Salem;UNIVERSITY OF NORTHWESTERN - ST. PAUL;30000;37.60447;-91.54625
6509;9170;KDOV;OR;Medford;theDove Media, Inc.;26000;42.29539;-122.80531
6666;9170;KDUW;WY;Douglas;University of Wyoming;30000;42.723917;-105.306944
7034;9170;KEJA;AR;Cale;AMERICAN FAMILY ASSOCIATION;3000;33.476111;-93.273056
7114;9170;KEMC;MT;Billings;Montana State University-Billings;100000;45.65856;-108.57125
7441;9170;KEYR;UT;Richfield;Biblical Ministries Worldwide;850;38.38553;-112.33297
7445;9170;KEYV;UT;Vernal;Biblical Ministries Worldwide;910;40.53772;-109.69986
7669;9170;KFHL;CA;Wasco;Mary V. Harris Foundation;6000;35.41525;-119.23456
8453;9170;KGLP;NM;Gallup;Gallup Public Radio;880;35.60364;-108.67981
8876;9170;KHBW;TX;Brownwood;Houston Christian Broadcasters, Inc.;420;31.729167;-99.020000
8898;9170;KHCS;CA;Palm Desert;K-LOVE, Inc.;;;
9278;9170;K219KM;MT;Butte;;;;
9394;9170;KHVU;TX;Houston;HOPE MEDIA GROUP;50000;30.065000;-95.269444
9537;9170;KIBH;AK;Seward;Kenai Mountains Public Media, Inc.;;;
9550;9170;CIBU;ON;Wingham;;75000;44.09058;-81.20681
9562;9170;KICG;IA;Perry;Iowa Public Radio, Inc.;10000;42.06556;-93.93833
10405;9170;KJIR;MO;Hannibal;Believers Broadcasting Corporation;12000;39.69839;-91.49683
10967;9170;KKEH;ID;Ponderay;Upper Columbia Mission Society of Seventh-day Adventists;;;
11473;9170;KKXT;TX;Dallas;North Texas Public Broadcasting;19500;32.58403;-96.96361
11538;9170;KLAG;NM;Alamogordo;K-LOVE, Inc.;;;
11599;9170;KLCP;TX;Pampa;Libertad En Cristo Ministries, Inc;;;
11887;9170;KLNR;NV;Panaca;Nevada Public Radio Corporation;1000;37.89383;-114.57858
12015;9170;KLSP;LA;Angola;Louisiana State Penitentiary;105;30.95489;-91.59594
12199;9170;KLZR;CO;Westcliffe;Wet Mountain Broadcasting Corp.;6000;38.13436;-105.46167
12560;9170;KMNO;HI;Wailuku;Maui Media Initiative, Inc.;1200;20.77206;-156.24411
12687;9170;KMSL;LA;Mansfield;AMERICAN FAMILY ASSOCIATION;12000;32.177500;-93.917222
12756;9170;KMVC;MO;Marshall;Missouri Valley College;100;39.10864;-93.19158
12887;9170;KNAD;AZ;Page;Northern Arizona University;1000;36.69747;-111.63319
12933;9170;KNBX;CA;San Ardo;KCBX, Inc;3000;35.95117;-121.00172
12984;9170;KNDW;ND;Williston;K-LOVE, Inc.;1300;48.15531;-103.50131
13002;9170;KNEO;MO;Neosho;Sky High Broadcasting Corporation;14000;36.88033;-94.44994
13254;9170;KNOG;AZ;Nogales;World Radio Network, Inc.;100;31.35928;-110.89897
13292;9170;KNPS;MT;Scobey;Hi-Line Radio Fellowship, Inc.;100;48.80142;-105.34917
13374;9170;KNSW;MN;Worthington-Marshall;Minnesota Public Radio;99000;43.88358;-95.92919
13459;9170;KNWD;LA;Natchitoches;Northwestern State University;255;31.747500;-93.096389
13593;9170;KOBH;NM;Hobbs;AMERICAN FAMILY ASSOCIATION;250;32.71344;-103.09131
13760;9170;KOHS;UT;Orem;Alpine School District;1000;40.29994;-111.64464
13939;9170;KOOP;TX;Hornsby;Texas Educational Broadcasting Co-operative, Inc.;3000;30.26686;-97.67444
14048;9170;KOSU;OK;Stillwater;Oklahoma State University;100000;35.78061;-97.52506
14068;9170;KOTO;CO;Telluride;San Miguel Education Fund, Inc., KOTO Radio;8900;37.93306;-107.83367
14279;9170;KPBR;MO;Poplar Bluff;Community Broadcasting, Inc.;25000;36.71894;-90.39678
14309;9170;KPCV;NM;Portales;Top O Texas Educational Broadcasting Foundation;9000;34.135000;-103.616111
14310;9170;KPCW;UT;Park City;Community Wireless of Park City, Inc.;1800;40.683;-111.52297
14418;9170;KPHA;ND;Mandan;Real Presence Radio;25000;46.57186;-100.79547
14463;9170;KPIT;TX;Pittsburg;DesertRock Global Education Organization;450;33.04608;-95.05664
14578;9170;KPNE;NE;North Platte;Nebraska Educational Telecommunications Commission;18000;41.02278;-101.15433
14629;9170;KPPD;ND;Devils Lake;Prairie Public Broadcasting, Inc.;24000;48.06328;-99.33617
14757;9170;KPUB;AZ;Flagstaff;Northern Arizona University;500;35.24278;-111.61183
14811;9170;KPWD;TX;Stinnett;THE SOLID ROCK FOUNDATION;3000;35.462222;-100.945000
14946;9170;KQBI;TX;Encinal;CENTRO CRISTIANO DE VIDA ETERNA;;;
15294;9170;KQOS;TX;Albany;LA PROMESA FOUNDATION;0;32.65889;-99.45333
15718;9170;KRFA;ID;Moscow;Washington State University;;46.68156;-116.97128
15860;9170;KRKM;WY;Fort Washakie;K-LOVE, Inc.;;;
15865;9170;KSSH;NE;Shubert;My Bridge;3100;40.23222;-95.76556
15902;9170;KRMC;AZ;Douglas;World Radio Network, Inc.;6000;31.34675;-109.55839
16097;9170;KRTP;TX;Alpine;Marfa Public Radio;1400;30.31931;-103.61822
16102;9170;KRTU;TX;San Antonio;Trinity University;30000;29.52383;-98.72392
16698;9170;KSQS;ID;Ririe;Faith Communications Corp.;250;43.5435;-111.88606
16739;9170;KSSH;NE;Shubert;My Bridge;3100;40.23222;-95.76556
16792;9170;KSUI;IA;Iowa City;Iowa Public Radio, Inc.;100000;41.72086;-91.34183
16827;9170;KSVR;WA;Mount Vernon;Board of Trustees of Skagit Valley College;170;48.39675;-122.30847
17018;9170;KTDA;TX;Dalhart;AMERICAN FAMILY ASSOCIATION;830;36.05558;-102.50989
17118;9170;KTGW;NM;Fruitland;NATIVE AMERICAN CHRISTIAN VOICE, INC.;12000;36.69611;-108.22092
17337;9170;KTPH;NV;Tonopah;Nevada Public Radio Corporation;1000;38.05186;-117.22589
17414;9170;KTSG;CO;Steamboat Springs;Educational Communications of Colorado Springs, Inc;2500;40.46192;-106.85006
17763;9170;KUFR;UT;Salt Lake City;Family Stations, Inc.;;;
17810;9170;KUHM;MT;Helena;The University of Montana;910;46.76964;-112.02358
17950;9170;KUMW;MT;Dillon;The University of Montana;;;
18305;9170;KVAN;AZ;Pilot Rock;;;;
18485;9170;KVHL;TX;Llano;Texas Public Radio;1500;30.67683;-98.56669
18581;9170;KVLD;NE;Norfolk;K-LOVE, Inc.;1700;42.03222;-97.36894
18593;9170;KVLP;NM;Tucumcari;K-LOVE, Inc.;2800;35.139778;-103.745806
18757;9170;KVRX;TX;Austin;The University of Texas at Austin;3000;30.26686;-97.67444
20129;9170;KXSR;CA;Groveland;California State University, Sacramento;4000;38.06269;-120.24683
20336;9170;KYAQ;OR;Siletz;Firebare;690;44.64428;-124.01511
